[INFO ] [2022-08-10 20:13:43,820] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:21:42,550] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:21:42,684] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:21:42,724] --------------------Passed-------------------
[INFO ] [2022-08-16 16:21:42,728] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:21:43,618] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:21:43,939] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:21:44,086] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:21:44,206] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:14,503] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:15,709] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:15,899] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:16,235] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:17,447] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:17,490] --------------------Passed-------------------
[INFO ] [2022-08-16 16:22:17,490] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:17,667] --------------------Passed-------------------
[INFO ] [2022-08-16 16:22:26,334] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:28,112] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:22:28,268] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:22:28,597] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:29,165] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:29,498] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:31,035] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:31,224] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:31,336] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:31,690] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:31,862] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:33,040] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:33,187] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:33,297] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:34,643] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:34,666] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:35,592] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:35,683] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:35,766] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:36,087] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:36,104] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:37,008] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:37,120] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:37,221] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:38,508] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:38,610] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:39,591] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:39,720] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:39,824] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:41,165] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:41,207] --------------------Passed-------------------
[INFO ] [2022-08-16 16:22:41,207] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:41,260] --------------------Passed-------------------
[INFO ] [2022-08-16 16:22:50,029] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:51,276] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:22:51,599] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:22:51,756] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:51,876] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:51,971] --------------------Failed-------------------
[INFO ] [2022-08-16 16:22:51,971] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 16:22:52,076] --------------------Passed-------------------
[INFO ] [2022-08-16 16:22:52,285] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:53,162] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:53,463] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:53,605] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:53,705] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:53,746] --------------------Failed-------------------
[INFO ] [2022-08-16 16:22:53,898] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:54,829] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:55,140] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:55,293] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:56,574] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:56,610] --------------------Passed-------------------
[INFO ] [2022-08-16 16:22:56,612] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:57,678] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:57,985] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:58,131] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:22:58,230] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:22:58,284] --------------------Passed-------------------
[INFO ] [2022-08-16 16:22:58,286] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:22:59,210] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:22:59,528] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:22:59,668] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:23:00,923] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:23:00,951] --------------------Failed-------------------
[INFO ] [2022-08-16 16:23:01,147] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:23:02,053] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:23:02,350] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:23:02,475] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:23:03,691] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:23:03,722] --------------------Passed-------------------
[INFO ] [2022-08-16 16:23:03,722] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:23:03,751] --------------------Passed-------------------
[INFO ] [2022-08-16 16:25:51,719] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:25:52,515] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:25:52,870] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:25:53,045] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:25:53,168] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:25:53,847] --------------------Failed-------------------
[INFO ] [2022-08-16 16:25:53,847] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 16:25:53,933] --------------------Passed-------------------
[INFO ] [2022-08-16 16:25:54,385] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:25:55,481] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:25:55,787] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:25:55,947] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:25:56,114] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:25:56,153] --------------------Failed-------------------
[INFO ] [2022-08-16 16:25:56,319] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:25:57,201] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:25:57,547] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:25:57,701] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:25:58,866] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:25:58,911] --------------------Passed-------------------
[INFO ] [2022-08-16 16:25:58,913] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:25:59,978] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:26:00,315] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:26:00,477] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:26:00,580] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:26:00,625] --------------------Passed-------------------
[INFO ] [2022-08-16 16:26:00,628] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:26:01,511] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:26:01,843] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:26:02,008] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:26:02,114] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:26:32,459] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:26:33,635] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:26:33,840] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:26:34,185] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:26:35,379] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:26:35,422] --------------------Passed-------------------
[INFO ] [2022-08-16 16:26:35,423] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:26:35,580] --------------------Passed-------------------
[INFO ] [2022-08-16 16:27:51,330] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:27:52,282] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:27:52,603] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:27:52,784] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:27:52,913] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:27:53,020] --------------------Failed-------------------
[INFO ] [2022-08-16 16:27:53,020] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 16:27:53,113] --------------------Passed-------------------
[INFO ] [2022-08-16 16:27:53,330] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:27:54,122] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:27:54,447] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:27:54,573] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:27:54,677] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:27:54,717] --------------------Failed-------------------
[INFO ] [2022-08-16 16:27:54,901] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:27:55,766] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:27:56,053] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:27:56,199] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:27:57,356] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:27:57,398] --------------------Passed-------------------
[INFO ] [2022-08-16 16:27:57,400] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:27:58,411] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:27:58,699] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:27:58,850] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:27:58,962] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:27:59,011] --------------------Passed-------------------
[INFO ] [2022-08-16 16:27:59,013] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:27:59,834] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:28:00,125] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:28:00,281] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:28:01,402] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:01,433] --------------------Failed-------------------
[INFO ] [2022-08-16 16:28:01,643] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:28:02,495] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:28:02,802] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:28:02,952] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:28:04,332] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:04,403] --------------------Passed-------------------
[INFO ] [2022-08-16 16:28:04,403] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:04,601] --------------------Passed-------------------
[INFO ] [2022-08-16 16:28:11,492] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:28:12,628] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:28:12,744] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:28:12,845] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:28:13,214] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:13,753] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:28:15,364] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:28:15,497] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:28:15,658] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:28:16,047] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:16,294] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:28:17,511] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:28:17,659] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:28:17,812] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:28:19,272] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:19,293] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:28:20,327] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:28:20,450] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:28:20,557] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:28:20,895] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:20,951] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:28:21,920] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:28:22,028] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:28:22,131] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:28:23,487] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:23,603] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:28:24,704] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:28:24,811] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:28:24,928] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:28:26,392] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:26,432] --------------------Passed-------------------
[INFO ] [2022-08-16 16:28:26,432] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:28:26,508] --------------------Passed-------------------
[INFO ] [2022-08-16 16:32:12,619] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:13,584] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:32:13,885] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:32:14,076] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:14,175] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:14,281] --------------------Failed-------------------
[INFO ] [2022-08-16 16:32:14,282] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 16:32:14,376] --------------------Passed-------------------
[INFO ] [2022-08-16 16:32:14,578] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:15,734] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:16,039] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:16,167] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:16,272] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:16,310] --------------------Failed-------------------
[INFO ] [2022-08-16 16:32:16,483] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:17,841] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:18,156] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:18,300] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:19,454] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:19,490] --------------------Passed-------------------
[INFO ] [2022-08-16 16:32:19,492] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:20,452] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:20,758] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:20,900] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:20,998] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:21,036] --------------------Passed-------------------
[INFO ] [2022-08-16 16:32:21,039] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:21,891] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:22,177] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:22,324] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:23,467] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:23,499] --------------------Failed-------------------
[INFO ] [2022-08-16 16:32:23,682] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:24,523] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:24,806] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:24,972] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:26,555] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:26,607] --------------------Passed-------------------
[INFO ] [2022-08-16 16:32:26,607] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:26,767] --------------------Passed-------------------
[INFO ] [2022-08-16 16:32:33,554] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:34,652] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:32:34,802] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:32:35,195] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:35,749] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:36,135] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:37,409] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:37,599] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:37,801] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:38,172] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:38,339] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:39,471] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:39,598] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:39,702] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:41,152] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:41,182] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:42,254] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:42,343] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:42,435] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:42,735] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:42,749] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:43,878] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:43,968] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:44,092] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:45,478] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:45,590] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:32:46,750] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:32:46,844] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:32:46,964] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:32:48,625] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:48,669] --------------------Passed-------------------
[INFO ] [2022-08-16 16:32:48,669] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:32:48,705] --------------------Passed-------------------
[INFO ] [2022-08-16 16:40:13,941] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:14,899] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:40:15,210] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:40:15,389] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:15,505] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:15,611] --------------------Failed-------------------
[INFO ] [2022-08-16 16:40:15,611] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 16:40:15,721] --------------------Passed-------------------
[INFO ] [2022-08-16 16:40:15,923] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:16,758] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:17,065] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:17,214] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:17,352] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:17,401] --------------------Failed-------------------
[INFO ] [2022-08-16 16:40:17,572] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:18,391] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:18,690] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:18,846] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:19,988] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:20,029] --------------------Passed-------------------
[INFO ] [2022-08-16 16:40:20,032] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:20,966] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:21,277] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:21,430] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:21,552] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:21,591] --------------------Passed-------------------
[INFO ] [2022-08-16 16:40:21,593] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:22,415] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:22,714] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:22,881] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:24,063] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:24,096] --------------------Failed-------------------
[INFO ] [2022-08-16 16:40:24,310] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:25,129] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:25,446] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:25,597] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:26,774] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:26,827] --------------------Passed-------------------
[INFO ] [2022-08-16 16:40:26,827] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:26,986] --------------------Passed-------------------
[INFO ] [2022-08-16 16:40:33,875] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:35,245] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:40:35,533] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:40:35,826] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:36,314] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:36,665] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:38,088] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:38,328] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:38,478] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:38,891] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:39,153] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:41,019] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:41,183] Login 3: Step 3 - Input to Password Textbox  
